text,followers_count,verified,listed_count,created_at,hashtags,name,popularity
"💎 Minting #Bitcoin in Paraguay 🇵🇾

🚀 $BITF #BTC #BitcoinMining #Blockchain #NasdaqListed https://t.co/SMfvJcPpTU",23168,True,251,2022-03-10 19:26:05+00:00,"[{'text': 'Bitcoin', 'indices': [10, 18]}, {'text': 'BTC', 'indices': [43, 47]}, {'text': 'BitcoinMining', 'indices': [48, 62]}, {'text': 'Blockchain', 'indices': [63, 74]}, {'text': 'NasdaqListed', 'indices': [75, 88]}]",Bitfarms,316
"Oh hai, #crypto traders.. 

Just keep calm and #HODL #BTC. https://t.co/gSos0bpDmN",1978201,True,1308,2022-03-10 06:19:54+00:00,"[{'text': 'crypto', 'indices': [8, 15]}, {'text': 'HODL', 'indices': [47, 52]}, {'text': 'BTC', 'indices': [53, 57]}]",Nikhil Chinapa,306
"For a moment I actually thought it's #XPOS shipment. 

Should team #PundiX send free XPOS so Ukrainian can have acc… https://t.co/RqB1O1HmrO",50835,True,209,2022-03-10 01:06:18+00:00,"[{'text': 'XPOS', 'indices': [37, 42]}, {'text': 'PundiX', 'indices': [67, 74]}]",Zac Cheah,110
JUST IN: Goldman Sachs is offering #Ethereum funds to clients via Galaxy Digital.,708062,True,1449,2022-03-10 11:34:58+00:00,"[{'text': 'Ethereum', 'indices': [35, 44]}]",Watcher.Guru,1899
"Layer 1 blockchain refers to the main underlying blockchains such as #Bitcoin and #Ethereum. 

But what does it mea… https://t.co/240MxeB9bF",7892332,True,23502,2022-03-10 22:00:22+00:00,"[{'text': 'Bitcoin', 'indices': [69, 77]}, {'text': 'Ethereum', 'indices': [82, 91]}]",Binance,843
Private transactions between #Ethereum and #BNBChain are now available on @MystikoNetwork and @CelerNetwork👇 https://t.co/AtxcOzyoDW,2142541,True,6447,2022-03-10 22:14:00+00:00,"[{'text': 'Ethereum', 'indices': [29, 38]}, {'text': 'BNBChain', 'indices': [43, 52]}]",BNB Chain 🔶,321
"I’m giving away a few Playboy Rabbitar NFTs to my fans. Join my discord and retweet to enter.

#Playboy #KindyNFT… https://t.co/UesP2Mpz7k",392211,True,488,2022-03-10 14:44:38+00:00,"[{'text': 'Playboy', 'indices': [95, 103]}, {'text': 'KindyNFT', 'indices': [104, 113]}]",kindly myers,667
"Hey, at least the gas fees on #ethereum are cheap again! 
#silverlining",916793,True,5533,2022-03-10 21:43:42+00:00,"[{'text': 'ethereum', 'indices': [30, 39]}, {'text': 'silverlining', 'indices': [58, 71]}]",Lark Davis,584
"More #Chainlink Price Feeds are launching to support the development of advanced, feature-rich #dApps.

Integrate t… https://t.co/ydT2DkSWvq",779088,True,5070,2022-03-10 03:07:00+00:00,"[{'text': 'Chainlink', 'indices': [5, 15]}, {'text': 'dApps', 'indices': [95, 101]}]",Chainlink,501
"Buy #bitcoin, #ethereum, $matic, $sol and great range of the top #crypto on FTX US!

Use the link below to start yo… https://t.co/eKlEKtUVkK",916793,True,5533,2022-03-10 21:27:00+00:00,"[{'text': 'bitcoin', 'indices': [4, 12]}, {'text': 'ethereum', 'indices': [14, 23]}, {'text': 'crypto', 'indices': [65, 72]}]",Lark Davis,164
Massina dream match thread - GO! Us? We're partial to seeing a Karkadon mix it up with a Vitra. #NFT #Ethereum… https://t.co/Qs29sAyM2d,58867,True,93,2022-03-10 15:00:41+00:00,"[{'text': 'NFT', 'indices': [96, 100]}, {'text': 'Ethereum', 'indices': [101, 110]}]",Champions: Ascension,127
"I’ve got a fun new project on the way.

Can’t wait to show you what I’ve been working on.

#KindyNFT #Kindly #Model… https://t.co/BUyGKGS9Fe",392211,True,488,2022-03-10 06:34:56+00:00,"[{'text': 'KindyNFT', 'indices': [91, 100]}, {'text': 'Kindly', 'indices': [101, 108]}, {'text': 'Model', 'indices': [109, 115]}]",kindly myers,904
"👑 #WLGiveaways 👑

I have partnered with The Jungle Bears NFT. This project is 🔥. 

We are giving 10 WL spots! 🥳

To… https://t.co/3DJZPJZLNM",840626,True,213,2022-03-10 22:10:27+00:00,"[{'text': 'WLGiveaways', 'indices': [2, 14]}]",Túlio,925
$HWI @Hollywood_Inu breaking out hard right now! 0 buy tax and huge A lister joining 🤯 Seems people prolly already… https://t.co/C6aNQJPYNL,998301,True,1211,2022-03-10 17:51:12+00:00,[],Bart Baker,102
Just stacked a TON more @Hollywood_Inu A list actor support incoming 🤫 The team legit knows every1. $HWI will be th… https://t.co/cHfpLI6xGZ,998301,True,1211,2022-03-10 00:15:13+00:00,[],Bart Baker,347
"Good contest hold from GORZAN team🔥

Buy and hold GORZAN TOKEN 💎

#Eth #ETHGiveaway #ERC20 #ETHGiveaways… https://t.co/lQ9bAONvBd",84154,True,193,2022-03-10 19:49:18+00:00,"[{'text': 'Eth', 'indices': [66, 70]}, {'text': 'ETHGiveaway', 'indices': [71, 83]}, {'text': 'ERC20', 'indices': [84, 90]}, {'text': 'ETHGiveaways', 'indices': [91, 104]}]",KitoPoblah.eth,59
"If you're in @TastyBonesNFT
drop a reply so I can follow the community!! 
#NFT #TastyBones #ETH https://t.co/duWErqfVok",63038,True,23,2022-03-10 11:35:52+00:00,"[{'text': 'NFT', 'indices': [74, 78]}, {'text': 'TastyBones', 'indices': [79, 90]}, {'text': 'ETH', 'indices': [91, 95]}]",JR,107
"⏰ In a few hours, the @chikn_nft team will hop in the #Avalanche coop to discuss their latest updates and in-game p… https://t.co/aafoiIc24Y",618920,True,4487,2022-03-10 22:00:09+00:00,"[{'text': 'Avalanche', 'indices': [54, 64]}]",Avalanche 🔺,497
The organization has agreed to put up to $290 million (4 million #AVAX) toward bringing applications to create thei… https://t.co/GWQrOQo2f0,2437100,True,10789,2022-03-10 15:31:56+00:00,"[{'text': 'AVAX', 'indices': [65, 70]}]",Bitcoin News,265
"The #Avalanche Foundation has just announced a new incentives program that seeks to put #subnets, a core trait of t… https://t.co/Lyfln7kVTT",2437100,True,10789,2022-03-10 06:31:55+00:00,"[{'text': 'Avalanche', 'indices': [4, 14]}, {'text': 'subnets', 'indices': [88, 96]}]",Bitcoin News,241
The organization has agreed to put up to $290 million (4 million #AVAX) toward bringing applications to create thei… https://t.co/GWQrOQo2f0,2437100,True,10789,2022-03-10 15:31:56+00:00,"[{'text': 'AVAX', 'indices': [65, 70]}]",Bitcoin News,265
#Chainlink trust-minimized services are foundational infrastructure for #DeFi and #NFT developers building across t… https://t.co/fjVaERKCvb,779088,True,5070,2022-03-10 23:57:07+00:00,"[{'text': 'Chainlink', 'indices': [0, 10]}, {'text': 'DeFi', 'indices': [72, 77]}, {'text': 'NFT', 'indices': [82, 86]}]",Chainlink,414
"There are 324 #Solana ecosystem jobs from 95 companies and projects listed at https://t.co/MCdbxmoJW0

What are you… https://t.co/fdQ54nx9Uh",15711,True,245,2022-03-10 21:53:35+00:00,"[{'text': 'Solana', 'indices': [14, 21]}]",Austin Federa 🇺🇦,321
"Share your thoughts on the 9th biggest #cryptocurrency by market cap, #SOL, and be in to #WIN $10 in #WXT ☀️

1️⃣Fo… https://t.co/wX1qKYO0Js",40804,True,510,2022-03-10 12:00:53+00:00,"[{'text': 'cryptocurrency', 'indices': [39, 54]}, {'text': 'SOL', 'indices': [70, 74]}, {'text': 'WIN', 'indices': [89, 93]}, {'text': 'WXT', 'indices': [101, 105]}]",Wirex,66
"Thanks @CNBC for having @sergattic and myself on to talk about @_AidForUkraine, a #Solana DAO raising funds for Ukr… https://t.co/tkAFrk9TkV",15711,True,245,2022-03-10 00:56:36+00:00,"[{'text': 'Solana', 'indices': [82, 89]}]",Austin Federa 🇺🇦,155
Rescued 🤞🏽🖤🍃💨 @StonedApeCrew #NFTCollection #NFTCommunity #Solana #NFT https://t.co/I8WkIkfgh0,22948,True,122,2022-03-10 01:09:53+00:00,"[{'text': 'NFTCollection', 'indices': [29, 43]}, {'text': 'NFTCommunity', 'indices': [44, 57]}, {'text': 'Solana', 'indices': [58, 65]}, {'text': 'NFT', 'indices': [66, 70]}]",GENIUS,196
"In case you missed it. 

Here is our #TwitterSpaces with our #metaverse #MetaverseNFT
Partner @crptoangel 

We will… https://t.co/wzUmj0bKUi",119323,True,90,2022-03-10 09:56:24+00:00,"[{'text': 'TwitterSpaces', 'indices': [37, 51]}, {'text': 'metaverse', 'indices': [61, 71]}, {'text': 'MetaverseNFT', 'indices': [72, 85]}]",$POODL,4392
FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,708062,True,1449,2022-03-10 10:11:00+00:00,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",Watcher.Guru,2780
"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx",2437100,True,10789,2022-03-10 09:33:10+00:00,[],Bitcoin News,1458
"We're on top #10 on the whole @BNBCHAIN by B/B ratio via @Cryptolaxy with a rate of 5.2 ⏫️

10 March 2022
Data sour… https://t.co/JNfnm3zsI1",136304,True,193,2022-03-10 16:02:04+00:00,[],Pitbull Token,971
JUST IN: 🇪🇪 Estonian Prime Minister has urged US Secretary of State to restrict #Bitcoin &amp; #cryptocurrency to preve… https://t.co/tX9WYi610p,708062,True,1449,2022-03-10 16:37:46+00:00,"[{'text': 'Bitcoin', 'indices': [80, 88]}, {'text': 'cryptocurrency', 'indices': [95, 110]}]",Watcher.Guru,958
"🎉 Welcome @ValkyrieFunds 🎉  to our #GrandHackathon2022 judge panel! Since the #TRONTrust was launched, it's helped… https://t.co/9U6bjjZvbX",1351316,True,4990,2022-03-10 16:00:48+00:00,"[{'text': 'GrandHackathon2022', 'indices': [35, 54]}, {'text': 'TRONTrust', 'indices': [78, 88]}]",TRON DAO,402
"Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT",2437100,True,10789,2022-03-10 11:31:19+00:00,"[{'text': 'crypto', 'indices': [84, 91]}]",Bitcoin News,494
"Biden’s executive order shows that ""the federal government sees cryptocurrency as a legitimate, serious, and import… https://t.co/lJZ4IrZr6c",2437100,True,10789,2022-03-10 00:33:08+00:00,[],Bitcoin News,953
If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,610961,True,2274,2022-03-10 21:54:46+00:00,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",David Gokhshtein,353
"#JoeBiden signs an executive order calling for #crypto policies. Positive or Negative #news? 

Read more in… https://t.co/Ur2a6v8Xh7",269605,True,330,2022-03-10 08:48:37+00:00,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [47, 54]}, {'text': 'news', 'indices': [86, 91]}]",Klever,206
"Daily Tech Update! 🚀
We're researching and testing #chainlink for implementing smart contracts. 

Follow Our Social… https://t.co/KJ44PjRWT9",247338,True,143,2022-03-10 18:44:53+00:00,"[{'text': 'chainlink', 'indices': [51, 61]}]",5ireChain,134
"Share your thoughts on the 9th biggest #cryptocurrency by market cap, #SOL, and be in to #WIN $10 in #WXT ☀️

1️⃣Fo… https://t.co/wX1qKYO0Js",40804,True,510,2022-03-10 12:00:53+00:00,"[{'text': 'cryptocurrency', 'indices': [39, 54]}, {'text': 'SOL', 'indices': [70, 74]}, {'text': 'WIN', 'indices': [89, 93]}, {'text': 'WXT', 'indices': [101, 105]}]",Wirex,66
JUST IN: Goldman Sachs is looking into providing #Bitcoin and #crypto directly to customers!,708062,True,1449,2022-03-10 12:51:01+00:00,"[{'text': 'Bitcoin', 'indices': [49, 57]}, {'text': 'crypto', 'indices': [62, 69]}]",Watcher.Guru,2473
What's the best way to get passive income in #crypto?,1564890,True,6315,2022-03-10 12:46:00+00:00,"[{'text': 'crypto', 'indices': [45, 52]}]",KUCOIN,4270
"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx",2437100,True,10789,2022-03-10 09:33:10+00:00,[],Bitcoin News,1458
The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,916793,True,5533,2022-03-10 21:44:46+00:00,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",Lark Davis,2309
BREAKING: Stripe announces support for #Bitcoin and #crypto payments!,1013021,True,3643,2022-03-10 18:28:12+00:00,"[{'text': 'Bitcoin', 'indices': [39, 47]}, {'text': 'crypto', 'indices': [52, 59]}]",The Moon,1596
What’s the best opportunity to make money in #crypto right now?,1013021,True,3643,2022-03-10 06:50:48+00:00,"[{'text': 'crypto', 'indices': [45, 52]}]",The Moon,2498
JUST IN: $120 million has been liquidated from the #crypto market in the past 12 hours.,708062,True,1449,2022-03-10 04:59:07+00:00,"[{'text': 'crypto', 'indices': [51, 58]}]",Watcher.Guru,2668
"🗓It is almost the time for… 🤔

Wait, you have no idea? 🥳

✨Stay tuned for one of the wildest series of giveaways🎁,… https://t.co/2xyveu0UAV",394470,True,687,2022-03-10 21:56:12+00:00,[],BitMart.Exchange,390
"""There's one very important thing that is in this order, and that is a recognition that technological advancement i… https://t.co/IJsjcXrSDY",359024,True,4298,2022-03-10 12:10:41+00:00,[],Squawk Box,287
"🐕 $SHIB? Yep.
🌙 $LUNA? Uh-huh.
🔴 $DOT? You know it.

And the list goes on. On #Voyager, dive into the world of… https://t.co/7zHBa7RkTD",140986,True,741,2022-03-10 16:45:05+00:00,"[{'text': 'Voyager', 'indices': [78, 86]}]",Voyager,438
"Within 2 weeks Russians have seen 
- Ruble drop by 50%
- Bans for sending forex abroad
- Ban on exchanging rubles f… https://t.co/Y94orVggg2",916793,True,5533,2022-03-10 23:32:39+00:00,[],Lark Davis,501
"Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT",2437100,True,10789,2022-03-10 11:31:19+00:00,"[{'text': 'crypto', 'indices': [84, 91]}]",Bitcoin News,494
Tonight I will be covering @Bobatama thru a sponsored video on @YouTube! It launched 10 days ago and it is going ab… https://t.co/WUUG6SdOP5,153998,True,127,2022-03-10 17:15:00+00:00,[],YourPop,301
"The more fear and despair we see, the more people selling and leaving, the lower the interest in google trends... t… https://t.co/m54SUlZtUq",916793,True,5533,2022-03-10 22:39:54+00:00,[],Lark Davis,1469
JUST IN: #Crypto exchange #FTX has partnered with music festival Tomorrowland to integrate web3 features into the festival.,708062,True,1449,2022-03-10 14:09:23+00:00,"[{'text': 'Crypto', 'indices': [9, 16]}, {'text': 'FTX', 'indices': [26, 30]}]",Watcher.Guru,1183
BREAKING: AMC Theaters officially accepts Shiba Inu &amp; #Dogecoin as online payment methods.,708062,True,1449,2022-03-10 17:32:57+00:00,"[{'text': 'Dogecoin', 'indices': [58, 67]}]",Watcher.Guru,11303
Just bought a house with #Dogecoin!!! :) https://t.co/lSAIz1ihng,541693,True,594,2022-03-10 19:40:57+00:00,"[{'text': 'Dogecoin', 'indices': [25, 34]}]",Matt Wallace,4003
#dogecoin payments at https://t.co/xSAGycLof5 is live ~ just select BitPay at checkout https://t.co/sDdRGdHYfS,1194542,True,1860,2022-03-10 18:30:24+00:00,"[{'text': 'dogecoin', 'indices': [0, 9]}]",Shibetoshi Nakamoto,1379
"Qual #memecoin tem a comunidade mais forte no Twitter? 🤔

#dogecoin #dogearmy #SHIB #SHIBARMY #SHIBARAMY #ShibaInu… https://t.co/9eq7nIpaqV",4541,True,19,2022-03-10 13:00:01+00:00,"[{'text': 'memecoin', 'indices': [5, 14]}, {'text': 'dogecoin', 'indices': [58, 67]}, {'text': 'dogearmy', 'indices': [68, 77]}, {'text': 'SHIB', 'indices': [78, 83]}, {'text': 'SHIBARMY', 'indices': [84, 93]}, {'text': 'SHIBARAMY', 'indices': [94, 104]}, {'text': 'ShibaInu', 'indices': [105, 114]}]",OKX_Brasil (antiga OKEx),556
"📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/7UEewcvGFq",4541,True,19,2022-03-10 14:00:03+00:00,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]",OKX_Brasil (antiga OKEx),820
Sometimes it feels like a #doge eat #doge world out here 😔,215252,True,277,2022-03-10 21:11:33+00:00,"[{'text': 'doge', 'indices': [26, 31]}, {'text': 'doge', 'indices': [36, 41]}]",SlumDOGE Millionaire,761
"7220 the album at midnight. Drop your #cashapp and  #lildurk and imma give away $7,220 in #Bitcoin 🥶💰",6071178,True,1997,2022-03-10 18:16:24+00:00,"[{'text': 'cashapp', 'indices': [38, 46]}, {'text': 'lildurk', 'indices': [52, 60]}, {'text': 'Bitcoin', 'indices': [90, 98]}]",THE VOICE,33737
JUST IN: Global payments giant @stripe now supports payments in #Bitcoin and crypto,265245,True,2150,2022-03-10 18:25:06+00:00,"[{'text': 'Bitcoin', 'indices': [64, 72]}]",Blockworks,5944
"Global inflation rates:

🇺🇸 - 7.9%
🇷🇺 - 9.2%
🇧🇷 - 10.4%
🇦🇷 - 50.7%
🇹🇷 - 54.4%
🇻🇪 - 472% 

#Bitcoin is the escape hatch.",2227400,True,12890,2022-03-10 17:06:07+00:00,"[{'text': 'Bitcoin', 'indices': [90, 98]}]",Bitcoin Magazine,9712
"""Over 60 banks rejected me for my nationality. #Bitcoin fixes that."" – Cuban living under US embargo ✊ https://t.co/si5NB24H1n",2227400,True,12890,2022-03-10 11:34:12+00:00,"[{'text': 'Bitcoin', 'indices': [47, 55]}]",Bitcoin Magazine,2871
"Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS",2227400,True,12890,2022-03-10 15:42:00+00:00,"[{'text': 'bitcoin', 'indices': [49, 57]}]",Bitcoin Magazine,4780
"We’ve said it before, we’ll say it again. It’s better to have a volatile appreciating asset 📈 than a “stable” depre… https://t.co/zfdDw6DA0e",183993,True,1066,2022-03-10 20:27:29+00:00,[],Natalie Brunell,5365
"War will accelerate the adoption of #Bitcoin.
https://t.co/k6ius6kz4t",2260116,True,13279,2022-03-10 14:59:51+00:00,"[{'text': 'Bitcoin', 'indices': [36, 44]}]",Michael Saylor⚡️,5497
BREAKING: Goldman Sachs is exploring offering #Bitcoin and crypto directly to clients,265245,True,2150,2022-03-10 12:47:42+00:00,"[{'text': 'Bitcoin', 'indices': [46, 54]}]",Blockworks,7460
“Time will judge us.” - Nikola Tesla on #Bitcoin,2260116,True,13279,2022-03-10 14:28:18+00:00,"[{'text': 'Bitcoin', 'indices': [40, 48]}]",Michael Saylor⚡️,10024
FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,708062,True,1449,2022-03-10 10:11:00+00:00,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",Watcher.Guru,2780
sent you money #Bitcoin @n0tyzn who’s next ? rt + done ✅,273463,True,461,2022-03-10 09:59:01+00:00,"[{'text': 'Bitcoin', 'indices': [15, 23]}]",JAYE CANE,713
Weil diese Klimakiller- und Energieverbrenn-Statistiken über den #Bitcoin so beliebt sind: Hier ist noch eine. https://t.co/mdD9ek5izD,141889,True,2545,2022-03-10 18:14:15+00:00,"[{'text': 'Bitcoin', 'indices': [65, 73]}]",Mario Sixtus 🇭🇰馬六,3010
"We're being told by our government that #Bitcoin is here to stay

- Anthony @Scaramucci on Biden's order https://t.co/ampCdV6JH4",265245,True,2150,2022-03-10 13:48:43+00:00,"[{'text': 'Bitcoin', 'indices': [40, 48]}]",Blockworks,2493
"We're on top #10 on the whole @BNBCHAIN by B/B ratio via @Cryptolaxy with a rate of 5.2 ⏫️

10 March 2022
Data sour… https://t.co/JNfnm3zsI1",136304,True,193,2022-03-10 16:02:04+00:00,[],Pitbull Token,971
ALERT 🚨: #BTC HAS TO CLOSE ABOVE $38’000 TODAY! https://t.co/NIXGrFqJ83,804290,True,2934,2022-03-10 05:12:40+00:00,"[{'text': 'BTC', 'indices': [9, 13]}]",MMCrypto,2818
"【サイバー犯罪対策課】
昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい。
#寄付金詐欺 #ビットコイン #BTC #詐欺メール",70529,True,1271,2022-03-10 09:43:39+00:00,"[{'text': '寄付金詐欺', 'indices': [59, 65]}, {'text': 'ビットコイン', 'indices': [66, 73]}, {'text': 'BTC', 'indices': [74, 78]}, {'text': '詐欺メール', 'indices': [79, 85]}]",警視庁サイバーセキュリティ対策本部,277
"昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします。
＃寄付金詐欺　＃ビットコイン　＃BTC　＃詐欺メール",207017,True,4223,2022-03-10 09:42:44+00:00,"[{'text': '寄付金詐欺', 'indices': [53, 59]}, {'text': 'ビットコイン', 'indices': [60, 67]}, {'text': 'BTC', 'indices': [68, 72]}, {'text': '詐欺メール', 'indices': [73, 79]}]",警視庁生活安全部,159
"⚠️BREAKING:

*BITCOIN SINKS BACK BELOW $40000 AMID CRYPTO SELLOFF

#BTC #BITCOIN https://t.co/9ZymI2gYsP",724759,True,5432,2022-03-10 08:54:11+00:00,"[{'text': 'BTC', 'indices': [67, 71]}, {'text': 'BITCOIN', 'indices': [72, 80]}]",Investing.com,274
So bullish on #BTC I’ve decided to buy some every day for a year no matter what the price! #RetirementInvestment,142804,True,258,2022-03-10 15:53:44+00:00,"[{'text': 'BTC', 'indices': [14, 18]}, {'text': 'RetirementInvestment', 'indices': [91, 112]}]",Crypto (DJ) Prestige,165
